date,world_name,ranking,character_name,character_level,character_exp,class_name,sub_class_name,character_popularity,character_guildname
2023-12-22,스카니아,1018,Kanye,287,101862341866736,에반,,192,잉잉
2023-12-22,베라,1019,비꼬다,287,101679669613086,마법사,"아크메이지(불,독)",437,Aura
2023-12-22,엘리시움,1020,어비울,287,101593458501985,마법사,"아크메이지(썬,콜)",1180,
2023-12-22,루나,1021,대천,287,101507683956865,마법사,"아크메이지(불,독)",15178,휴가
2023-12-22,루나,1022,고딩,287,100854492102960,전사,히어로,281,지존
2023-12-22,엘리시움,1023,솔플하는버퍼,287,100744140627468,마법사,비숍,732,
2023-12-22,스카니아,1024,으꾸,287,100671253679937,도적,나이트로드,328,사랑
2023-12-22,루나,1025,수현,287,100546977197314,전사,히어로,11156,욘석들
2023-12-22,스카니아,1026,사극,287,100175639996926,레지스탕스,데몬슬레이어,6644,사이
2023-12-22,스카니아,1027,턴스,287,99832365611531,초월자,제로,2212,싱긋
2023-12-22,크로아,1028,라뷔,287,99705988375309,아크,,1456,허니
2023-12-22,크로아,1029,유욘해,287,99654839440120,도적,나이트로드,83,지민걱정회
2023-12-22,제니스,1030,츠또,287,99608857059554,마법사,"아크메이지(불,독)",1004,달치즈
2023-12-22,루나,1031,수지닌,287,99597100610946,마법사,비숍,24748,엘로디
2023-12-22,크로아,1032,소주네,287,99297052996745,해적,캐논마스터,3834,뭉클
2023-12-22,루나,1033,양주유저,287,99082062466993,아크,,1355,Easter
2023-12-22,크로아,1034,시영둥이,287,98974779840444,궁수,패스파인더,2800,지존
2023-12-22,루나,1035,송하,287,98688999581087,궁수,패스파인더,1288,스타
2023-12-22,스카니아,1036,낙지,287,98652411013383,아델,,258,사랑
2023-12-22,엘리시움,1037,위치,287,98474084159858,도적,듀얼블레이더,6667,
2023-12-22,엘리시움,1038,뱃쌀콜,287,98177547271248,마법사,"아크메이지(썬,콜)",35,
2023-12-22,스카니아,1039,어드바이스,287,97978869915026,팬텀,,80,찰떡아이스
2023-12-22,베라,1040,대단,287,97962281205323,전사,히어로,1784,Aura
2023-12-22,엘리시움,1041,한마음만,287,97881686785318,레지스탕스,제논,1629,
2023-12-22,스카니아,1042,당신아버지,287,97366744384807,마법사,비숍,3800,리더
2023-12-22,엘리시움,1043,아칼리,287,96668536076051,도적,나이트로드,280,
2023-12-22,엘리시움,1044,도랑,287,96661094442841,아크,,568,
2023-12-22,엘리시움,1045,입롤터는상현,287,96639153512308,초월자,제로,293,
2023-12-22,엘리시움,1046,오디오,287,96558164098283,도적,섀도어,72,
2023-12-22,크로아,1047,오균맨,287,96276054744128,엔젤릭버스터,,971,초대
2023-12-22,루나,1048,리케아,287,95696916395469,마법사,"아크메이지(불,독)",63,
2023-12-22,루나,1049,와팡,287,95484114177309,레지스탕스,와일드헌터,1324,욘석들
2023-12-22,스카니아,1050,성기사,287,95480983987889,전사,팔라딘,3824,나비
2023-12-22,엘리시움,1051,과규,287,95389937371483,기사단,소울마스터,1959,
2023-12-22,베라,1052,쑈크,287,95259101954238,은월,,2728,순애
2023-12-22,스카니아,1053,비류,287,94596760192795,기사단,플레임위자드,5725,YAYA
2023-12-22,루나,1054,현리l,287,94443952795490,호영,,5983,GAZUA
2023-12-22,엘리시움,1055,바옐,287,94159970921047,마법사,비숍,777,
2023-12-22,엘리시움,1056,검성OGC,287,93944392667349,전사,히어로,99999,
2023-12-22,엘리시움,1057,혈점,287,93885422190651,전사,다크나이트,2472,
2023-12-22,엘리시움,1058,선우,287,93556655718516,도적,나이트로드,7131,
2023-12-22,루나,1059,IreliaMan,287,93523454527208,아델,,218,해몽
2023-12-22,크로아,1060,군협,287,93329630519509,프렌즈 월드,키네시스,2060,쿠키
2023-12-22,루나,1061,김재동,287,93065708570695,아델,,31629,욘석들
2023-12-22,크로아,1062,떠잉,287,92679635665124,기사단,윈드브레이커,519,영혼
2023-12-22,루나,1063,샌직,287,92425279937118,기사단,윈드브레이커,1940,욘석들
2023-12-22,스카니아,1064,바통,287,92394194020719,전사,다크나이트,3039,초코링
2023-12-22,루나,1065,쇼크,287,92322261632398,은월,,263,깜찍
2023-12-22,오로라,1066,알비노반달곰,287,91741324273989,아크,,1330,음식
2023-12-22,엘리시움,1067,여며,287,91656590850559,기사단,소울마스터,655,
2023-12-22,스카니아,1068,소잔나,287,91569111802089,레지스탕스,배틀메이지,358,블랙헤븐
2023-12-22,스카니아,1069,감량,287,91184501251424,아델,,467,리더
2023-12-22,엘리시움,1070,까모,287,91088931508507,팬텀,,834,
2023-12-22,루나,1071,환염,287,90736947847288,기사단,플레임위자드,1202,섹씨해
2023-12-22,루나,1072,심보,287,90234550266228,은월,,212,Fairplay
2023-12-22,루나,1073,담금주,287,90067162107165,마법사,"아크메이지(불,독)",224,욘석들
2023-12-22,베라,1074,솜짱,287,89567024007497,호영,,517,Felicity
2023-12-22,크로아,1075,뀨큐,287,89511743286548,전사,히어로,5750,반애
2023-12-22,크로아,1076,지낙,287,89425047461801,도적,나이트로드,114,포이
2023-12-22,엘리시움,1077,속됴,287,89394142443074,아크,,594,
2023-12-22,엘리시움,1078,포포리,287,88779908887281,엔젤릭버스터,,349,
2023-12-22,스카니아,1079,루이,287,88546945283209,기사단,소울마스터,32344,YAYA
2023-12-22,스카니아,1080,쿠노모미지,287,88506756976484,라라,,1118,운동화
2023-12-22,이노시스,1081,그대목소리,287,88413383113505,아델,,1049,바다
2023-12-22,엘리시움,1082,구점,287,88148330733051,도적,섀도어,70,
2023-12-22,베라,1083,얄미운메린,287,88018043914613,전사,다크나이트,2350,순애
2023-12-22,베라,1084,사과빵먹고싶,287,87905400971984,전사,히어로,5732,반달
2023-12-22,크로아,1085,탐츠,287,87606507587816,카이저,,797,유대
2023-12-22,크로아,1086,하나뿐인꽃,287,87539022892755,마법사,"아크메이지(불,독)",171,아담
2023-12-22,엘리시움,1087,끌려,287,87411569637951,도적,나이트로드,1577,
2023-12-22,베라,1088,둥몬,287,87392435486403,호영,,134,순애
2023-12-22,루나,1089,루미,287,87291559286962,루미너스,,1174,참나
2023-12-22,이노시스,1090,야스,287,87189971693091,은월,,12674,프라하
2023-12-22,루나,1091,명치작살,287,86937263942645,궁수,패스파인더,251,뚠카롱
2023-12-22,베라,1092,우비,287,86579303890572,기사단,플레임위자드,1506,해피
2023-12-22,크로아,1093,정밀,287,86397777163044,기사단,윈드브레이커,2536,비니
2023-12-22,엘리시움,1094,Wend,287,86300212638225,도적,섀도어,3021,
2023-12-22,엘리시움,1095,재승,287,86207592276120,에반,,6716,
2023-12-22,유니온,1096,호랑냥이야,287,86117348967363,호영,,762,도로시
2023-12-22,크로아,1097,애에애쉬,287,86089493813596,궁수,패스파인더,592,스타
2023-12-22,베라,1098,교류,287,86020470626138,마법사,"아크메이지(썬,콜)",8057,세움
2023-12-22,루나,1099,팡앤디,287,85962092601810,해적,캐논마스터,4531,SiniSter
2023-12-22,엘리시움,1100,Argentina,287,85830266828071,은월,,1435,
2023-12-22,스카니아,1101,겨울사랑,287,85796068770764,마법사,"아크메이지(불,독)",375,리더
2023-12-22,엘리시움,1102,아기푸,287,85571038943967,도적,나이트로드,10434,
2023-12-22,이노시스,1103,목표80타,287,85108882697856,레지스탕스,와일드헌터,168,굿모닝
2023-12-22,루나,1104,두그릇,287,84625938913052,초월자,제로,9322,욘석들
2023-12-22,스카니아,1105,SonSangJun,287,84160037847140,마법사,비숍,1531,리더
2023-12-22,유니온,1106,곰SEULGII,287,84068705902489,아델,,252,Flora
2023-12-22,엘리시움,1107,이부,287,84010362334810,호영,,360,
2023-12-22,아케인,1108,봉술,287,83363166472149,초월자,제로,17197,나비
2023-12-22,크로아,1109,궁극,287,83344973680378,레지스탕스,데몬슬레이어,2151,허니
2023-12-22,이노시스,1110,국물맛의비법,287,83128809114177,레지스탕스,데몬어벤져,467,리드
2023-12-22,오로라,1111,김주리,287,82999480830985,궁수,보우마스터,648,이별
2023-12-22,엘리시움,1112,이덕춘,287,82949081535925,도적,듀얼블레이더,99,
2023-12-22,루나,1113,혜라,287,82810423074751,마법사,"아크메이지(썬,콜)",17559,체라
2023-12-22,베라,1114,캐릭머하지,287,82650127758140,카이저,,939,반달
2023-12-22,스카니아,1115,핫도규,287,82397904005869,마법사,비숍,1865,츄리닝
2023-12-22,제니스,1116,누렁이,287,82114189287957,카인,,726,달치즈
2023-12-22,스카니아,1117,카뿌,287,82047792958580,도적,듀얼블레이더,5205,우주
2023-12-22,스카니아,1118,모대,287,81987990746057,카이저,,3158,태초
2023-12-22,스카니아,1119,나실피드,287,81917482073162,궁수,보우마스터,63,거울
2023-12-22,스카니아,1120,가로나루미,287,81856525021399,루미너스,,3500,잉잉
2023-12-22,제니스,1121,번개의신vv,287,81841826419147,궁수,보우마스터,21475,
2023-12-22,크로아,1122,흩날려라건,287,81728638546698,아델,,76,합동
2023-12-22,제니스,1123,뼈묠,287,81704828256186,전사,팔라딘,1007,까망
2023-12-22,엘리시움,1124,이세돌,287,81501923349184,루미너스,,111,
2023-12-22,루나,1125,기은,287,81461045797263,궁수,보우마스터,604,Core
2023-12-22,크로아,1126,엘리쟈벧,287,81342602042972,아델,,171,말랑
2023-12-22,엘리시움,1127,퓨퓨,287,81258722934645,아크,,320,
2023-12-22,크로아,1128,키프로사,287,81008767659332,카인,,4980,지존
2023-12-22,유니온,1129,알구나,287,80934498910484,카인,,190,유니언
2023-12-22,루나,1130,찐렬이,287,80929545577504,도적,듀얼블레이더,153,깊이
2023-12-22,루나,1131,코치,287,80910931777076,전사,히어로,374,하늘
2023-12-22,루나,1132,엘스,287,80858242220653,마법사,비숍,293,HARMONY
2023-12-22,이노시스,1133,라쇼,287,80720122585473,도적,듀얼블레이더,1809,바다
2023-12-22,엘리시움,1134,숍쵸롱,287,80618619591804,마법사,비숍,4308,
2023-12-22,루나,1135,문화대혁명2,287,80512380580472,해적,캐논마스터,381,부담
2023-12-22,엘리시움,1136,효림,287,80419726823318,팬텀,,1234,
2023-12-22,스카니아,1137,모뮨,287,80337892543027,아크,,3078,얌또
2023-12-22,루나,1138,녹뚜,287,80296228494629,아델,,3180,욘석들
2023-12-22,엘리시움,1139,야랸,287,80231591643161,아란,,1594,
2023-12-22,크로아,1140,치퓨,287,79973228967893,아델,,1533,허니
2023-12-22,엘리시움,1141,곱하,287,79936689448940,아델,,534,
2023-12-22,루나,1142,쵸깡,287,79767638483610,레지스탕스,데몬슬레이어,3749,지존
2023-12-22,베라,1143,팡찐,287,79405004683185,레지스탕스,데몬어벤져,517,반달
2023-12-22,루나,1144,대갈텀,287,79155983022093,팬텀,,2793,욘석들
2023-12-22,루나,1145,깨어난영웅,287,78958600907869,아란,,382,지존
2023-12-22,루나,1146,슈룽,287,78911535449700,마법사,비숍,1230,루나
2023-12-22,베라,1147,웅장하다,287,78860660021297,전사,팔라딘,18595,순애
2023-12-22,크로아,1148,올때,287,78545868352547,아크,,196,돌정령
2023-12-22,크로아,1149,어디에도,287,78522475452063,레지스탕스,제논,2419,프로포즈
2023-12-22,유니온,1150,후임,287,78515589385830,아란,,1352,Lunes
2023-12-22,루나,1151,츠넉,287,78355098716081,아델,,1767,욘석둘
2023-12-22,루나,1152,예리뭉,287,78256730088253,마법사,"아크메이지(불,독)",397,욘석들
2023-12-22,루나,1153,사막의빗방울,287,78053561841669,에반,,433,고장강원정대
2023-12-22,루나,1154,덱사닉,287,78025153709330,레지스탕스,메카닉,348,연소
2023-12-22,루나,1155,혈궁은월,287,77875784616670,은월,,6229,천사
2023-12-22,제니스,1156,수싸,287,77868472701603,해적,바이퍼,790,달치즈
2023-12-22,루나,1157,프랜스루시,287,77725721987113,레지스탕스,제논,71823,메리
2023-12-22,베라,1158,반꼰,287,77571573461944,궁수,패스파인더,636,Tart
2023-12-22,루나,1159,또도가스,287,77191953162921,라라,,141,피그미
2023-12-22,루나,1160,스프,287,77173721427841,도적,나이트로드,1225,욘석들
2023-12-22,크로아,1161,소울슈터,287,77149572219494,엔젤릭버스터,,531,구애
2023-12-22,스카니아,1162,다락방일기,287,76776077720256,전사,히어로,6018,핫태
2023-12-22,엘리시움,1163,렬후,287,76744519792401,마법사,비숍,678,
2023-12-22,엘리시움,1164,노잼,287,76711554070332,레지스탕스,배틀메이지,440,
2023-12-22,스카니아,1165,blackheart,287,76269626889026,마법사,"아크메이지(썬,콜)",1053,포크
2023-12-22,크로아,1166,파미,287,76197131609775,마법사,비숍,248,겸둥이
2023-12-22,루나,1167,시아시율,287,76120261575188,도적,나이트로드,1004,욘석들
2023-12-22,루나,1168,플레임헤이즈,287,75565453117148,마법사,"아크메이지(불,독)",1126,천신
2023-12-22,크로아,1169,줍땅,287,75554652746065,마법사,비숍,16366,Dream
2023-12-22,엘리시움,1170,준엥,287,75533317296724,전사,팔라딘,310,
2023-12-22,베라,1171,Yuma,287,75528099886948,전사,팔라딘,367,순애
2023-12-22,엘리시움,1172,쪼꾸룽이,287,75043950922548,도적,나이트로드,1366,
2023-12-22,크로아,1173,민쓱,287,74846406820876,해적,캐논마스터,-394,Alpha
2023-12-22,크로아,1174,난롱,287,74816072544042,레지스탕스,와일드헌터,6947,Shiny
2023-12-22,제니스,1175,당신의아빠,287,74775502649177,레지스탕스,블래스터,522,IKARUS
2023-12-22,루나,1176,큰형님꺼,287,74697776016970,도적,나이트로드,75,섹씨해
2023-12-22,루나,1177,색시해,287,74561495815363,도적,섀도어,526,Design
2023-12-22,베라,1178,최지안,287,74504994021292,메르세데스,,99999,Class
2023-12-22,스카니아,1179,무능맨,287,74439205291534,마법사,"아크메이지(불,독)",1515,리더
2023-12-22,이노시스,1180,WB호영,287,74314147769141,호영,,345,은행
2023-12-22,엘리시움,1181,너프왕김제논,287,74222540122243,레지스탕스,제논,486,
2023-12-22,스카니아,1182,달빛카인a,287,74207059699383,카인,,8104,
2023-12-22,오로라,1183,풍상설,287,74089306991021,마법사,"아크메이지(불,독)",145,공략
2023-12-22,베라,1184,함박,287,74082421505529,기사단,소울마스터,424,
2023-12-22,엘리시움,1185,퍼리,287,73726948771856,전사,다크나이트,307,
2023-12-22,크로아,1186,오노데라,287,73423948328914,엔젤릭버스터,,473,Lunaria
2023-12-22,크로아,1187,신의아이제로,287,73196435052574,초월자,제로,925,허니
2023-12-22,레드,1188,EsanghaeFUL,287,73025666182704,기사단,소울마스터,1257,파이
2023-12-22,제니스,1189,소울메탈,287,73011066495871,기사단,소울마스터,438,놀구있네
2023-12-22,스카니아,1190,의자매,287,72923438848532,프렌즈 월드,키네시스,1051,리더
2023-12-22,엘리시움,1191,먹는게좋아여,287,72837186834741,전사,히어로,3643,
2023-12-22,스카니아,1192,작성,287,72782209822813,아델,,1580,사랑
2023-12-22,엘리시움,1193,라뮤에뜨아델,287,72708765018261,아델,,235,
2023-12-22,루나,1194,시여은,287,72624663884192,팬텀,,465,Core
2023-12-22,엘리시움,1195,호준,287,72513065048146,마법사,"아크메이지(불,독)",4072,
2023-12-22,엘리시움,1196,킴율,287,72286830314418,마법사,비숍,1372,
2023-12-22,엘리시움,1197,썬쫠,287,71997687854774,마법사,"아크메이지(썬,콜)",506,
2023-12-22,스카니아,1198,추진,287,71922941478487,엔젤릭버스터,,1270,Flame
2023-12-22,루나,1199,s드래곤s,287,71780818546226,기사단,스트라이커,1054,라루나
2023-12-22,스카니아,1200,Maniac,287,71745429883425,루미너스,,546,달로
2023-12-22,베라,1201,늘고민이된다,287,71598105380944,궁수,패스파인더,597,바람
2023-12-22,루나,1202,쑤띵,287,71507664476939,궁수,패스파인더,1819,모여
2023-12-22,스카니아,1203,식하,287,71375073123738,도적,듀얼블레이더,536,사랑
2023-12-22,엘리시움,1204,군고구마,287,70938080259559,마법사,비숍,469,
2023-12-22,베라,1205,옛툰,287,70652467835814,마법사,"아크메이지(썬,콜)",2422,Felicity
2023-12-22,크로아,1206,찍먹,287,70509917460854,궁수,보우마스터,2869,허니
2023-12-22,엘리시움,1207,빠모얌,287,70221304030957,레지스탕스,데몬어벤져,784,
2023-12-22,루나,1208,데허,287,70211275080732,마법사,"아크메이지(불,독)",46,자장가
2023-12-22,루나,1209,듸펑이였던것,287,70065289419089,도적,나이트로드,184,수성
2023-12-22,스카니아,1210,때코,287,69757502430228,도적,나이트로드,287,헤로인
2023-12-22,베라,1211,오늘내일기획,287,69697180523592,엔젤릭버스터,,302,꿀잠
2023-12-22,아케인,1212,쌩팜,287,69561300053012,아델,,164,상냥
2023-12-22,스카니아,1213,혼나면,287,69522203453754,도적,나이트로드,506,우비
2023-12-22,크로아,1214,포앨,287,69218198565230,마법사,"아크메이지(불,독)",898,지존
2023-12-22,베라,1215,초리,287,68967937579963,마법사,비숍,1690,Tart
2023-12-22,루나,1216,쿠로윳키,287,68891645284660,도적,듀얼블레이더,716,천신
2023-12-22,엘리시움,1217,서사보,287,68770717658998,마법사,"아크메이지(불,독)",1823,
2023-12-22,루나,1218,봄한강,287,68185130984696,궁수,패스파인더,504,선아
2023-12-22,스카니아,1219,할닉쿠,287,68042055656110,호영,,329,내길
2023-12-22,스카니아,1220,소고찌,287,67999699074090,도적,나이트로드,325,전설
2023-12-22,노바,1221,머시따,287,67904431399019,해적,캐논마스터,900,봄에
2023-12-22,오로라,1222,더헬,287,67659982027097,팬텀,,1439,니니
2023-12-22,엘리시움,1223,게이트워커,287,67637036288831,기사단,나이트워커,11,
2023-12-22,스카니아,1224,건초,287,67612591281354,도적,나이트로드,2672,코코
2023-12-22,베라,1225,전체채팅,287,67545121979830,아델,,643,반달
2023-12-22,베라,1226,제셀,287,67450238311889,루미너스,,356,꿀잠
2023-12-22,크로아,1227,김진성,287,67363318853971,에반,,483,허니
2023-12-22,제니스,1228,날씨의요정,287,67242713268775,레지스탕스,데몬어벤져,1728,청린
2023-12-22,오로라,1229,서멍청,287,67110462171378,아델,,71,니니
2023-12-22,스카니아,1230,새생명약국,287,67056578458009,아란,,205,얌또
2023-12-22,스카니아,1231,통그릴,287,66942580092760,기사단,윈드브레이커,522,출구
2023-12-22,스카니아,1232,귀화부,287,66781684752246,호영,,357,꽃날
2023-12-22,엘리시움,1233,고집론,287,66541069677960,마법사,"아크메이지(불,독)",414,
2023-12-22,크로아,1234,걸인,287,66402827726540,마법사,"아크메이지(불,독)",51,지존
2023-12-22,베라,1235,서니,287,66306335559453,해적,캡틴,1814,순애
2023-12-22,오로라,1236,몬삐,287,66277111403937,레지스탕스,데몬어벤져,5622,
2023-12-22,스카니아,1237,챨댄,287,66197638947987,도적,섀도어,3990,솔새향
2023-12-22,스카니아,1238,조인성,287,66143809157438,마법사,"아크메이지(썬,콜)",111,사랑
2023-12-22,크로아,1239,히승,287,65976866802551,아델,,51,Case
2023-12-22,스카니아,1240,찍찍,287,65966303227490,기사단,나이트워커,1016,숌숌
2023-12-22,루나,1241,스피어,287,65931863371907,전사,다크나이트,2329,지존
2023-12-22,엘리시움,1242,듀얼쿠기,287,65857524217623,초월자,제로,10820,
2023-12-22,루나,1243,소우찡,287,65781306576040,궁수,보우마스터,1592,메리
2023-12-22,스카니아,1244,곰달,287,65676150388180,아크,,2241,전설
2023-12-22,루나,1245,악센,287,65464695657171,아델,,1379,zi죤
2023-12-22,루나,1246,뚝닭,287,65405694532005,팬텀,,1586,욘석둘
2023-12-22,스카니아,1247,개강,287,65381900155957,마법사,비숍,851,잔나
2023-12-22,베라,1248,금보,287,65310318228748,아크,,416,오키
2023-12-22,베라,1249,시아님,287,65300741332323,도적,듀얼블레이더,843,별비
2023-12-22,엘리시움,1250,박꿀랭,287,65253388765923,전사,팔라딘,208,
2023-12-22,크로아,1251,morn,287,65143162020438,도적,나이트로드,1174,수월
2023-12-22,엘리시움,1252,촉발,287,64720330551567,해적,캐논마스터,13178,
2023-12-22,루나,1253,메시,287,64696220377035,전사,팔라딘,2612,지존
2023-12-22,루나,1254,둥이집사에요,287,64516884976616,궁수,패스파인더,240,비상구
2023-12-22,엘리시움,1255,P988,287,64422888280329,은월,,214,
2023-12-22,오로라,1256,끄웡,287,64409991831703,아델,,249,피코
2023-12-22,루나,1257,구슬농장,287,64381415222797,전사,히어로,1252,6780_D
2023-12-22,스카니아,1258,나빔,287,64379484974265,엔젤릭버스터,,599,여백
2023-12-22,루나,1259,조보,287,64374090411112,아델,,4256,지존
2023-12-22,루나,1260,오리꾸이,287,64083813106694,마법사,비숍,898,뭇별
2023-12-22,엘리시움,1261,석쭌,287,63942122064648,루미너스,,1951,
2023-12-22,엘리시움,1262,늑몬,287,63706575623122,레지스탕스,데몬어벤져,5453,
2023-12-22,엘리시움,1263,솜델b,287,63554665793518,아델,,892,
2023-12-22,루나,1264,폭군,287,63490158924534,도적,나이트로드,11249,xinkule
2023-12-22,베라,1265,서앤크,287,63377206295146,기사단,미하일,613,한글날
2023-12-22,엘리시움,1266,악부,287,63372263879767,아델,,2174,
2023-12-22,루나,1267,해커스,287,63309800503283,엔젤릭버스터,,568,지존
2023-12-22,스카니아,1268,오서,287,62829796741849,도적,나이트로드,1136,사랑
2023-12-22,스카니아,1269,새솔,287,62798699135499,기사단,윈드브레이커,2361,미소
2023-12-22,루나,1270,웬리,287,62675053314300,전사,다크나이트,4815,깜찍
2023-12-22,엘리시움,1271,고구,287,62589305844313,기사단,나이트워커,328,
2023-12-22,오로라,1272,첼럽,287,62474480253591,전사,팔라딘,604,피코
2023-12-22,크로아,1273,소원화,287,62467754023689,아델,,980,지존
2023-12-22,스카니아,1274,현기증,287,62364345734353,마법사,비숍,2514,초코링
2023-12-22,크로아,1275,피난로,287,62258808306094,아델,,2230,명경지수
2023-12-22,엘리시움,1276,대야,287,61866781544778,은월,,1574,
2023-12-22,스카니아,1277,달연시,287,61705913899513,마법사,"아크메이지(불,독)",124,우주
2023-12-22,스카니아,1278,초보쨩,287,61584599764937,레지스탕스,데몬슬레이어,2170,Lavender
2023-12-22,크로아,1279,단지,287,61334868879566,궁수,보우마스터,310,Dream
2023-12-22,루나,1280,샬메로,287,61263837158017,마법사,"아크메이지(썬,콜)",1700,아기고양이
2023-12-22,크로아,1281,뱅고냥,287,61180539605930,레지스탕스,제논,307,키티
2023-12-22,제니스,1282,촌식,287,61035325554578,팬텀,,4540,야호
2023-12-22,스카니아,1283,도마니형,287,60666987833135,도적,나이트로드,-14,Lavender
2023-12-22,스카니아,1284,배님,287,60575038520829,기사단,나이트워커,2918,사랑
2023-12-22,레드,1285,타락파워승정,287,60480621971828,전사,히어로,852,장난
2023-12-22,엘리시움,1286,듀대,287,60473822666030,도적,듀얼블레이더,190,
2023-12-22,유니온,1287,잔랑,287,60221314481516,전사,팔라딘,741,님본
2023-12-22,엘리시움,1288,후린,287,60024892143849,초월자,제로,7415,
2023-12-22,이노시스,1289,잉낭네,287,59946165560534,카데나,,2347,바다
2023-12-22,크로아,1290,무안군제논,287,59866090145699,레지스탕스,제논,855,생글
2023-12-22,제니스,1291,드팰,287,59748533664646,전사,히어로,814,달치즈
2023-12-22,엘리시움,1292,Mocca,287,59661938975296,기사단,소울마스터,757,
2023-12-22,스카니아,1293,배황,287,59596474332855,기사단,소울마스터,827,여백
2023-12-22,엘리시움,1294,천소원,287,59497416276585,레지스탕스,와일드헌터,3176,
2023-12-22,루나,1295,쮜원,287,59336450908467,레지스탕스,와일드헌터,1397,BlacknWhite
2023-12-22,엘리시움,1296,우벳,287,59217155987226,은월,,174,
2023-12-22,베라,1297,링크캐릭TA23,287,59174812730786,루미너스,,240,Class
2023-12-22,루나,1298,현꽃,287,59160328760203,아델,,2082,욘석들
2023-12-22,크로아,1299,줄스택,287,58934486777084,아델,,85,궤도
2023-12-22,크로아,1300,장영히,287,58445623849348,아란,,119,머큐리
2023-12-22,유니온,1301,새틀라이트,287,58020316554645,레지스탕스,메카닉,831,Lunes
2023-12-22,루나,1302,대사초,287,57671023264606,마법사,"아크메이지(불,독)",277,풀꽃
2023-12-22,크로아,1303,와서,287,57573546935721,마법사,비숍,845,허니
2023-12-22,크로아,1304,AdeIe,287,57513610607408,마법사,"아크메이지(불,독)",5687,루루
2023-12-22,엘리시움,1305,소호,287,57424328424606,레지스탕스,데몬슬레이어,1850,
2023-12-22,루나,1306,명중치,287,57377025985487,팬텀,,10211,욘석들
2023-12-22,스카니아,1307,민형,287,57209790771833,은월,,1177,우주
2023-12-22,루나,1308,떠하,287,57030249622009,기사단,소울마스터,2108,하얀설꽃
2023-12-22,스카니아,1309,기소,287,56750287235257,마법사,"아크메이지(불,독)",680,사이
2023-12-22,이노시스,1310,블해미,287,56523967505532,레지스탕스,블래스터,857,호두
2023-12-22,크로아,1311,기밍,287,56399194702100,기사단,윈드브레이커,-84,허니
2023-12-22,크로아,1312,창쥬세요,287,56157272730086,전사,다크나이트,217,초대
2023-12-22,엘리시움,1313,유은주,287,55838387009369,아크,,209,
2023-12-22,루나,1314,LaiS2,287,55798292700071,메르세데스,,8855,Rure
2023-12-22,루나,1315,끄레,287,55662591058848,도적,나이트로드,633,MAXIMUM
2023-12-22,루나,1316,미르는용기사,287,55561002340155,전사,다크나이트,23387,초승달
2023-12-22,오로라,1317,호랭,287,55556560240761,호영,,151,피너
2023-12-22,엘리시움,1318,산림청개구리,287,55396968151219,전사,팔라딘,3642,
2023-12-22,루나,1319,안해,287,55357676818207,초월자,제로,20570,Justin
2023-12-22,스카니아,1320,아유웃,287,54971892324732,도적,듀얼블레이더,810,잉잉
2023-12-22,크로아,1321,틈낮,287,54822847615291,도적,나이트로드,2269,Shiny
2023-12-22,엘리시움,1322,훈근,287,54766125601690,마법사,비숍,773,
2023-12-22,엘리시움,1323,건물주,287,54325937333409,팬텀,,1794,
2023-12-22,크로아,1324,새렁,287,54129610509016,전사,팔라딘,17246,Dream
2023-12-22,베라,1325,슬솜,287,54006755493652,메르세데스,,1167,Class
2023-12-22,엘리시움,1326,공짜,287,53942655286431,마법사,"아크메이지(불,독)",2439,
2023-12-22,크로아,1327,주모,287,53830317384015,해적,캐논마스터,182,생글
2023-12-22,오로라,1328,ASperDragon,287,53630651188356,전사,다크나이트,2014,이별
2023-12-22,유니온,1329,Arelliana,287,53485569561738,메르세데스,,202,늙은밤
2023-12-22,크로아,1330,전직거부,287,53076108764595,마법사,비숍,1133,상큼
2023-12-22,베라,1331,얼래,287,52889459939254,메르세데스,,119,순애
2023-12-22,오로라,1332,임팩,287,52856018980432,아크,,1510,피너
2023-12-22,엘리시움,1333,이빵,287,52774070897666,전사,히어로,99999,
2023-12-22,베라,1334,헥헥,287,52708157490950,도적,듀얼블레이더,1410,빙수
2023-12-22,이노시스,1335,랜서,287,52556805753578,전사,다크나이트,40,이해
2023-12-22,엘리시움,1336,띱씰,287,52293710462727,궁수,패스파인더,856,
2023-12-22,스카니아,1337,어폐,287,52263187630969,도적,섀도어,1774,찬스
2023-12-22,유니온,1338,메어,287,52228391315567,팬텀,,3824,늙은밤
2023-12-22,엘리시움,1339,괴도,287,52168670303512,팬텀,,2006,
2023-12-22,스카니아,1340,매화,287,52066436531362,도적,듀얼블레이더,18346,사랑
2023-12-22,스카니아,1341,큐리어스,287,51526284817700,루미너스,,129,훈장교
2023-12-22,베라,1342,로고,287,51425278105545,마법사,비숍,2728,반달
2023-12-22,루나,1343,애올린엔,287,51170765057776,엔젤릭버스터,,470,서월
2023-12-22,크로아,1344,키일,287,50853709746528,아델,,2358,지존
2023-12-22,크로아,1345,도퍄,287,50848145749831,마법사,"아크메이지(불,독)",613,라이
2023-12-22,루나,1346,루시드설명서,287,50794885864707,마법사,비숍,1034,백월
2023-12-22,스카니아,1347,임금,287,50747746135529,마법사,비숍,284,사랑
2023-12-22,스카니아,1348,원장,287,50435348314117,아크,,99999,사랑
2023-12-22,유니온,1349,빈통,287,50433874908152,레지스탕스,제논,831,Pluto
2023-12-22,제니스,1350,솔탱,287,50156942627333,아란,,419,앙마
